X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.11417004526,47.7584242413914,2346,790,21198,660,Bellevue Christian Mack Elementary School,Mack,18250 168th Pl NE,98072
-122.139798000949,47.7519968209531,2347,801,202643,660,Hollywood Hill Elementary School,Hollywood Hill,17110 148th Ave NE,98072
-122.240299526001,47.4608417009793,2348,580042,998429,580,Tukwila Sounder Station with bicycle lockers,Tukwila Sounder Station,7301 S Longacres Way,98057
-122.444914359767,47.3793630382608,2349,30021,534438,30,Quartermaster Harbor Seaplane Base,Quartermaster Seaplane,86th Pl SW,98070
-122.299067650986,47.2962913692895,2350,30023,710551,30,Weyerhaeuser Heliport,Weyerhauser,33663 Weyerhaeuser Way S,98001
-122.215428911982,47.2779973889233,2351,45,788781,660,Gildo Rey Elementary School,Rey,1005 37th St SE,98002
-122.191937617003,47.7013975054005,2352,449,32812,660,Bell Elementary School,Bell,11212  NE 112th St,98033
-122.183134231101,47.4098231320607,2353,6600545,627566,660,Emerald Park Elementary School,Emerald Park,11800 SE 216th St,98031
-122.183628345084,47.3290929089296,2354,49,19,660,Hazelwood Elementary School,Hazelwood,11815 SE 304th St,98092
-122.195536822621,47.6551039593504,2355,6600030,8631,664,Northstar Middle School,Northstar,10903 NE 53rd St,98033
-122.314619799702,47.7490440082951,2356,6600104,16165,665,Transportation-Shoreline,Transportation,1216 NE 165th St,98155
-122.101860630591,47.5698556096771,2357,6600716,235569,664,French Immersion School of Washington,FISW,4211 W Lake Sammamish Pkwy SE,98008
-121.783354859843,47.4966827074473,2358,9010062,26952,901,North Bend Library Ballot Drop Box,North Bend Library (357),115 E 4th St,98045
-122.337092542127,47.4239120791762,2359,9010063,614533,901,Normandy Park Towne Center Ballot Drop Box,Normandy Park (355),19901 1st Ave S,98148
-122.387859705746,47.5606668449686,2360,9010064,473052,901,Alaska Junction Ballot Drop Box,Alaska Junction (005),4712 44th Ave SW,98116
-122.148990027373,47.5705012453117,2361,9010065,242181,901,Newport Way Library Ballot Drop Box,Newport Way Library (353),14250 SE Newport Way,98006
-122.361576385639,47.6506592353408,2362,9010067,839167,901,Seattle Pacific University Bookstore Ballot Drop Box,Seattle Pacific University (435) ,310 W Bertona St,98119
-122.011061893109,47.6838606769716,2363,6600721,1243530,660,Ella Baker Elementary School,Baker,9595 Eastridge Dr NE,98053
-122.15115937123,47.747904158704,2364,6600722,160193,666,Woodinville Montessori School - Woodinville Campus,Woodinville Montessori,13965 NE 166th St,98072
-122.320876326982,47.315587767735,2365,9010068,713062,901,Federal Way 320th Library Ballot Drop Box,Federal Way 320th Library (155),848 S 320th St,98003
-122.29778552668,47.4230625392377,2366,9010069,1138044,901,Angle Lake Transit Station Ballot Drop Box,Angle Lake Transit Station (015),19955 28th Ave S,98188
-122.283716740072,47.4745969914003,2367,3900078,1229448,390,Tukwila Library,Tukwila Library,14380 Tukwila Intl Blvd,98165
-122.225130013757,47.3185647449295,2368,6600723,1144445,663,Green River College Auburn Center,GRC,1221 D St NE,98002
-121.986910248305,47.2033359065568,2369,903096,0,903,Enumclaw Plateau Farmers Market,Enumclaw Plateau Farmers Market,1600 1st Street,98022
-122.196964432203,47.3804794904467,2370,9010070,1312416,901,Kent YMCA Ballot Drop Box ,Kent YMCA (235),10828 SE 248TH ST,98030
-122.196720913589,47.4183693783619,2371,3900079,799358,390,Kent Panther Lake Library,Panther Lake Library,20500 108TH AVE SE,98031
-122.138094005145,47.2642570953356,2372,10000048,1000553,666,Muckleshoot Tribal School,Muckleshoot Tribal,15209 SE 376th St,98092
-122.116466565023,47.244478360683,2373,10000049,806841,663,Muckleshoot Tribal College,Muckleshoot Tribal ,39811 Auburn-Enumclaw Road SE,98092
-122.201942244912,47.3813633744218,2374,10000050,988888,903,Kent East Hill Farmers Market,Kent East Hill Farmers Market,24604 104th Ave SE,98030
-122.187222744798,47.7426301179707,2375,2210,0000000,510,Brickyard Freeway Station,Brickyard Freeway Station,NE 160th St & I-405,98011
-122.335439010426,47.6076874911031,2376,1831,833526,60,Seattle Tower,Seattle Tower,3rd Ave & University St,98101
-122.344753249253,47.6349913630265,2377,6007128,0000000,600,Northeast Queen Anne Greenbelt,Northeast Queen Anne Greenbelt,"Dexter Way N, Lynn St-Wheeler",98109
-122.106512302652,47.5710369230417,2378,230,0000000,600,Sunrise Park,Sunrise Park,W Lake Sammamish Pkwy SE,98008
-122.209354042367,47.6801688503548,2379,483,37912,60,Peter Kirk Building,Peter Kirk Building,Market St & 7th Ave,98033
-122.333879339145,47.6061472001753,2380,2443,443955,64,Seafirst Post Office,Seafirst Post Office,1001 4th Ave,98104
-122.174313878843,47.7320954752361,2381,2073,843317,530,Bartell Drugs-Kingsgate,Bartell Drugs-Kingsgate,14440 124th Ave NE,98034
-122.217493498821,47.6337257755211,2382,6005065,0000000,600,Clyde Hill View Park,Clyde Hill View Park,8394 North Fork Rd SE,00000
-122.167454269622,47.578077074339,2383,180,103103,690,Loehmanns Plaza,Loehmanns Plaza,3620 Factoria Blvd SE,98006
-122.35666891198,47.6611094894029,2384,6006991,0000000,600,Fremont Peak Park,Fremont Peak Park,4357 Palatine Ave N,98103
-122.338720806589,47.6150576509811,2385,1838,435566,360,Sixth Ave Inn,Sixth Ave Inn,6th Ave & Virginia St,98121
-122.336748848765,47.6048541928466,2386,1480,831952,360,Kimpton Alexis Hotel,Kimpton Alexis Hotel,1007 1st Ave,98104
-122.290106364158,47.6126408500119,2387,1069,439359,390,Madrona-Sally Goodmark Library,Madrona-Sally Goodmark Lib,1134 33rd Ave,98122
-122.149998130756,47.5484605392088,2388,6005037,0000000,600,Owl Avenue Open Space,Owl Avenue Open Space,NE Woodinville-Duvall Rd and 188th NE,00000
-122.025029986791,47.7001425137276,2389,2384,0000000,530,Redmond Ridge QFC,Redmond Ridge QFC,23475 NE Novelty Hill Rd ,98053
-121.93073627008,47.5266639855356,2390,1200029,0000000,120,Cemetery-308th Ave SE,Cemetery-308th Ave SE,308th Ave SE,98027
-122.229935864645,47.4680568149605,2391,630009,741410,63,Employment Security Dept-Renton,ESD-Renton,919 SW Grady Way,98057
-122.345632377959,47.7094541132373,2392,1200048,276736,120,Evergreen-Washelli Cemetery,Washelli,11111 Aurora Ave N,98133
-122.050298223794,47.5402306337579,2393,3900073,572537,390,KCLS Service Center,KCLS Service Center,960 Newport Way NW,98027
-122.005657100666,47.4149850266826,2394,1200003,852658,120,Maple Valley/Hobart Cemetery,Maple Valley / Hobart,252nd Ave SE,98038
-122.189832508553,47.6110112863707,2395,3600070,105459,360,Hilton-Bellevue,Sheraton,100 112th Ave NE,98004
-122.171386221407,47.295226174202,2396,6002768,0000000,600,Porter Levee Natural Area,Porter Levee Natural Area,12550 SE Green Valley Rd,98092
-122.001259440504,47.4651646682067,2397,6004632,0000000,600,Mirrormont Park,Mirrormont Park,256th  Ave SE and SE 152nd St,98027
-122.1489051828,47.5188682919804,2398,6005111,0000000,600,Forest View Park,Forest View Park,212th Ave SE and SE 13th Pl,00000
-122.143611632396,47.3786709340383,2399,6003175,803643,600,Soos Creek Shop Complex,Soos Creek Shop Complex,24810 148th Ave SE,98042
-122.369801077359,47.3270132503539,2400,320,0000000,600,Dumas Bay Centre,Dumas Bay Centre,30844 44th Ave SW,98023
-122.403865931349,47.3819105267005,2401,6002453,406934,600,Maury Island Marine Park,Maury Island Marine Park,5405 SW 244th St,98070
-122.489103830148,47.3664061432247,2402,6007258,0000000,600,Inspiration Point Natural Area,Inspiration Point Natural Area,SW 265th St east of Vashon Hwy SW,98070
-122.506107232365,47.3900231945992,2403,6004893,0000000,600,Christiansen Pond Natural Area,Christiansen Pond Natural Area,SW 240th St and 131st Ave SW,98070
-122.447082785652,47.369076545546,2404,6005388,0000000,600,Dockton Forest Lease Site,Dockton Forest Lease Site,SW 260th St and 91st Ave SW,98070
-122.40507737282,47.5776305769822,2405,6007184,0000000,600,Schmitz Boulevard,Schmitz Boulevard,58th Ave SW and SW Stevens St,98116
-122.386774505918,47.5856031509178,2406,6007181,0000000,600,California Place,California Place,California Ave. SW and SW Hill St,98116
-122.29914128051,47.6169813748162,2407,6007034,453523,600,Plum Tree Park,Plum Tree Park,1717 26th Ave,98122
-122.284241445157,47.6152332201684,2408,6007038,0000000,600,Madrona Briar Patch,Madrona Briar Patch,Madrona Dr and Grand Ave,98122
-122.48965911756,47.3581277955692,2409,6002460,0000000,600,Lost Lake,Lost Lake,Madrona Dr and Grand Ave,00000
-121.339348428821,47.7113942595563,2410,30024,120472,30,Skykomish State Airport ,Sky State,74235NE Old Cascade Hwy,98288
-122.053070232959,47.6255963065356,2411,655,12222,660,Margaret Mead Elementary School,Mead,1725 216th Ave NE,98074
-122.179811043803,47.7431524281314,2412,260,109,661,Northshore Middle School,Northshore,12101 NE 160th St,98011
-122.403215626671,47.6602571754573,2413,6007110,0000000,600,Kiwanis Ravine Overlook,Kiwanis Ravine Overlook,34th Ave W and W McCord Pl,98199
-122.387877002052,47.5208641120294,2414,6007210,0000000,600,Katharine Colman Triangle,Katharine Colman Triangle,California Ave SW and SW Brace Point Dr,98136
-122.385485726609,47.6705487292453,2415,6007107,0000000,600,Ballard Commons Park,Ballard Commons Park,5701 22nd Ave NW,98107
-122.244092152169,47.4919962906234,2416,1314,0000000,600,Skyway Park,Skyway Park,S 120th Pl & 70th Ave S,98178
-122.301600825687,47.6228819029892,2417,6007018,0000000,600,Prentis I. Frazier Park,Prentis I. Frazier Park,401 24th Ave E,98112
-122.398539795969,47.6353531841461,2418,1378,0000000,600,Magnolia Park,Magnolia Park,Magnolia Blvd W,98199
-122.340998401332,47.4606105774993,2419,1250,0000000,600,Lakeview Park in Burien,Lakeview Park in Burien,SW 158th St & 6th Ave SW,98166
-122.349008954598,47.6278148869347,2420,6006995,940638,600,Ward Springs Park,Ward Springs Park,925 4th Ave N,98109
-122.325515537261,47.6119049222991,2421,859,0000000,600,First Hill Park - Seattle,First Hill Park in Seattle,Jefferson & 8th Ave,98104
-122.301360954905,47.6070639464697,2422,1072,0000000,600,Garfield Playfield,Garfield Playground,23rd Ave & E Jefferson St,98122
-122.307948418427,47.7058812601361,2423,1105,0000000,600,Victory Heights Playground,Victory Heights Playground,19th Ave NE & NE 106th St,98125
-122.380894227333,47.7674399607272,2424,6005391,0000000,600,Strandberg Reserve,Strandberg Reserve,19101 17th Ave NW,98177
-122.36210346316,47.6925819086025,2425,6003079,0000000,600,Greenwood P-Patch,Greenwood P-Patch,333 NW 88th St,98117
-122.250788913701,47.317516805237,2426,6002439,0000000,600,Gaines Park,Gaines Park,11th NW and West Valley Highway,98001
-122.34406393421,47.296998265112,2427,2176,715966,600,King County Aquatic Center,King County Aquatic Center,650 SW Campus Dr,98023
-122.328175725275,47.4017628145303,2428,6005313,0000000,600,Overlook Park I,Overlook Park I,S 223rd St and Cliff Ave S,98198
-122.228374271728,47.2622455562414,2429,570081,731082,570,Family Life Center - Church of God P&R,Family Life Center - Church of God P&R,116 Lakeland Hills Way SE,98092
-122.100833354963,47.6735305764784,2430,570086,1031875,570,Bear Creek P&R,Bear Creek P&R,7760 178th Pl NE,98052
-122.185193379786,47.6028525323963,2431,570087,0000000,570,Wilburton P&R,Wilburton P&R,720 114th Ave SE,98005
-122.15236778436,47.5803106428371,2432,570088,98432,570,Eastgate P&R,Eastgate P&R,14200 SE Eastgate Way,98007
-122.300576577592,47.3125592584395,2433,570091,1091658,570,Federal Way/S 320th St P&R,Federal Way/S 320th St P&R,32320 23rd Ave S,98003
-121.937211089211,47.52727398072,2434,570092,0000000,570,Preston P&R,Preston P&R,30303 SE High Point Way,98027
-122.359128066585,47.2942851285611,2435,570097,0000000,570,Twin Lakes P&R,Twin Lakes P&R,21st Ave SW & SW 344th St,98023
-121.986445989148,47.7435796410233,2436,570098,121290,570,Duvall P&R,Duvall P&R,15935 Main St NE,98019
-122.061662494532,47.5407086290093,2437,570099,2661,570,Tibbetts Lot P&R,Tibbetts Lot P&R,1675 Newport Way NW,98027
-122.136307237538,47.632986494164,2438,570100,0000000,570,Overlake P&R,Overlake P&R,2650 152nd Ave NE,98052
-122.398774768654,47.6427963950553,2439,2226,758839,600,Lowery C Pops Mounger Pool,Lowery C Pops Mounger Pool,2535 32nd Ave W,98199
-122.349157082935,47.7264528256991,2440,2218,264763,60,Four Freedoms House,Four Freedoms House,747 N 135th St,98133
-122.106417082215,47.6949213661156,2441,632,568136,662,Redmond High School,Redmond High,17272 NE 104th St,98052
-122.348286470893,47.755136132087,2442,1156,16155,662,Shorewood High School,Shorewood,17300 Fremont Ave N,98133
-122.323515576653,47.4433650269867,2443,6600246,755534,665,Highline School Facility Services,Facility Services,17810 8th Ave S,98148
-122.10197415934,47.6247409528364,2444,213,70,660,Bennett Elementary School,Bennett,17900 NE 16th St,98008
-122.322928750824,47.4410721959565,2445,6600614,144,664,Puget Sound Skills Center,Skills Center,18010 8th Ave S,98148
-122.122184216143,47.4404271441657,2446,742,595133,660,Ridgewood Elementary School,Ridgewood,18030 162nd Pl SE,98058
-122.380511783191,47.676890325249,2447,6600216,321810,664,Salmon Bay K-8 School ,Salmon Bay,1810 NW 65th St,98117
-122.190664421833,47.7589953766627,2448,2141,180835,663,University of Washington-Bothell,UW Bothell,18115 Campus Way NE,98011
-122.336525982563,47.7407782791114,2449,1153,16150,660,Parkwood Elementary School,Parkwood,1815 N 155th St,98133
-122.191445174216,47.7597730126492,2450,2142,174096,663,Cascadia College,Cascadia,18225 Campus Way NE,98011
-122.157110030583,47.4380233050955,2451,720,599695,660,Carriage Crest Elementary School,Carriage Crest,18235 140th Ave SE,98058
-122.282483409225,47.4391585583364,2452,1317,12230,660,Bow Lake Elementary School,Bow Lake,18237 42nd Ave S,98188
-122.273694031013,47.4384561580648,2453,1331,400677,666,Seattle Christian School,Seattle Christian,18301 Military Rd S,98188
-122.325081521265,47.4376273667198,2454,6600615,755385,664,Choice Academy,Choice Academy,18367 8th Ave S,98148
-122.287817654733,47.763060257767,2455,1230,537576,660,Lake Forest Park Elementary School,Lake Forest Park,18500 37th Ave NE,98155
-122.187275937918,47.4348183488362,2456,6600552,767285,660,Benson Hill Elementary School,Benson Hill,18665 116th Ave SE,98058
-122.358921704064,47.6368270894819,2457,1048,411652,661,McClure Middle School,McClure,1915 1st Ave W,98119
-122.116325414994,47.7675654446274,2458,802,21188,661,Leota Middle School,Leota,19301 168th Ave NE,98072
-122.362990890983,47.7696590808114,2459,1289,16144,661,Einstein Middle School,Einstein,19343 3rd Ave NW,98177
-122.354174358731,47.7694286638589,2460,1142,154730,666,Kings Schools,Kings ,19351 Kings Garden Dr N,98133
-122.182796142928,47.4283185820062,2461,6600251,8588,660,Glenridge Elementary School,Glenridge,19405 120th Ave SE,98031
-122.197711099344,47.7696568566187,2462,255,114,660,Maywood Hills Elementary School,Maywood Hills,19510 104th Ave NE,98011
-122.202307329069,47.7696703702771,2463,249,173414,660,Heritage Christian Academy,Heritage Christian,19527 104th Ave NE,98011
-122.372710428785,47.771807022969,2464,1301,16157,660,Syre Elementary School,Syre ,19545 12th Ave NW,98177
-122.079241050089,47.3591781336498,2465,6600485,172,661,Cedar Heights Middle School,Cedar Heights,19640 SE 272nd St  ,98042
-122.152213003077,47.4257445942365,2466,574,8587,660,Lake Youngs Elementary School,Lake Youngs,19660 142nd Ave SE,98042
-122.224421957273,47.7707876564018,2467,6600331,176176,664,Soreson Early Childhood Center,Soreson,19705 88th Ave NE ,98011
-122.16218081185,47.7710905310746,2468,808,83536,662,Woodinville High School,Woodinville,19819 136th Ave NE,98072
-122.327078608974,47.4247959229195,2469,1215,389688,660,North Hill Elementary School,North Hill,19835 8th Ave S,98148
-122.222248855276,47.3081845471397,2470,70,719556,660,Washington Elementary School,Washington,20 E St NE,98002
-122.201793679637,47.4811580716669,2471,6600704,585462,666,Renton Prep Christian School,Renton Prep,10056 Renton Ave S,98057
-122.208478456252,47.421127804954,2472,402,8589,660,Springbrook Elementary School,Springbrook,20035 100th Ave SE,98031
-122.351773326461,47.6329330166291,2473,926,412420,660,John Hay Elementary School,John Hay,201 Garfield St,98109
-122.336542798432,47.6171788372741,2474,6600667,838646,661,Morningside Academy,Morningside,901 Lenora St,98121
-121.973165597211,47.5912199053879,2475,6600604,89021,660,Cascade Ridge Elementary School,Cascade Ridge,2020 Trossachs Blvd SE,98075
-122.293097831105,47.4201329347067,2476,6600477,400964,660,Madrona Elementary School ,Madrona,20301 32nd Ave S,98198
-122.070071963549,47.6940054500358,2477,657,12144,664,The Overlake School,Overlake,20301 NE 108th St,98053
-122.217782792729,47.6906564541423,2478,472,0000000,600,Kiwanis Park 10th SW,Kiwanis Park 10th SW,1405 10th St W,98033
-122.353223693429,47.6323128148921,2479,928,0000000,600,John Hay Playground,John Hay Playground,2nd Ave N & Galer St,98109
-122.287090624591,47.605088333905,2480,6007158,928407,600,Leschi-Lake Dell Natural Area,Leschi-Lake Dell Natural Area,3525 E Terrace St,98122
-122.168298481793,47.3377563189848,2481,6002365,0000000,600,East Auburn Athletic Fields,East Auburn Athletic Fields,SE 294th St and 132nd Ave SE,98092
-122.038091570246,47.2099895953587,2482,570126,0000000,570,Farmers Park P&R,Farmers Park P&R,22729 SE 436th St,98022
-122.254021148817,47.7761948569203,2483,1225,246640,661,Kenmore Middle School,Kenmore,20323 66th Ave NE,98028
-122.327330614816,47.7647560982754,2484,1984,183828,150,Shoreline Chamber of Commerce,Shoreline CC,18560 1st Ave NE,98155
-122.319843438104,47.5311786516186,2485,910,0000000,600,Duwamish Waterway Park,Duwamish Waterway Park,10th Ave S & S Kenyon St,98108
-122.20656204305,47.3416427700673,2486,59,0000000,600,Green River ROW Park,Green River ROW Park,Green River Rd,98002
-122.298684550114,47.2968580543841,2487,2028,710551,420,Weyerhaeuser,Weyerhaeuser,33663 Weyerhaeuser Way,98003
-122.335361662099,47.6082737209982,2488,1539,834123,60,Cobb Bldg,Cobb Bldg,1305 4th Ave,98101
-122.336001231532,47.5964774048555,2489,2220,0000000,630,Pier 42,Pier 42,Alaskan Way S & S Dearborn St,98104
-122.322834228593,47.5962491249518,2490,2719,835647,600,International District Community Center,International District CC,719 8th Ave S,98104
-122.310506334332,47.5771051132,2491,6007178,0000000,600,Stevens Place,Stevens Place,Beacon Ave S and 17th Ave S,98144
-122.338402952005,47.6000422201562,2492,1768,835935,630,Pier 48,Pier 48,Alaskan Way & S Jackson St,98104
-122.274273645654,47.4332665821915,2493,1712,400304,360,Motel 6-Airport,Motel 6 - Airport,S 188th St & I-5,98188
-122.286754144237,47.5610951008512,2494,6007198,920034,600,Rainier Playfield,Rainier Playfield,3700 S Alaska St,98118
-122.215065498308,47.3292728277576,2495,34,797548,661,Cascade Middle School,Cascade,1015 24th St NE,98002
-122.346443309763,47.5022891105926,2496,1193,744863,661,Cascade Middle School,Cascade,11212 10th Ave SW,98146
-122.263171694029,47.4988631343313,2497,1310,501718,660,Rainier View Elementary School,Rainier View,11650 Beacon Ave S,98178
-122.388296433198,47.5214176594578,2498,6007074,0000000,600,Kilbourne Park,Kilbourne Park,9131 California Ave SW,98136
-122.290507636265,47.3622702579755,2499,412,0000000,600,Glenn Nelson Park,Glenn Nelson Park,Military Rd S & S 268th St,98032
-122.321148602397,47.674855302701,2500,6007097,0000000,600,Ravenna Boulevard,Ravenna Boulevard,NE Ravenna Blvd to E Green Lake Way N,00000
-122.459813889362,47.4215984318918,2501,6600622,21173,665,Administration Center-Vashon Island,Admin,20414 Vashon Hwy SW,98070
-121.99657708076,47.2105701765917,2502,291,201,660,Byron Kibler Elementary School,Kibler,2057 Kibler Ave,98022
-122.063760500692,47.5947013527735,2503,6600674,1010038,660,Creekside Elementary School,Creekside,20777 SE 16th St,98075
-122.30414979118,47.5979562890565,2504,1189,449912,661,Washington Middle School,Washington,2101 S Jackson St,98144
-122.305783935477,47.3810299398966,2505,1366,382434,660,Parkside Elementary School,Parkside,2104 S 247th St,98198
-122.297895203476,47.3191703295924,2506,6600681,979436,664,Federal Way Open Doors,Open Doors,31453 28th Ave S,98003
-122.057262532738,47.33128121178,2507,2174,8613,662,Kentlake High School,Kentlake,21401 SE Falcon Way,98042
-122.322684739965,47.4048947128097,2508,1358,390877,660,Des Moines Elementary School,Des Moines,22001 9th Ave S,98198
-122.041786879529,47.7195143913004,2509,806,164591,660,Laura Ingalls Wilder Elementary School,Wilder,22130 NE 133rd St,98077
-122.04304923381,47.7414355288868,2510,798,568938,660,East Ridge Elementary School,East Ridge,22150 NE 156th Pl,98077
-122.320346917787,47.6393171991224,2511,826,429525,660,Bertschi School,Bertschi,2227 10th Ave E,98102
-122.303412366376,47.3999091315157,2512,1362,390217,660,Midway Elementary School,Midway,22447 24th Ave S,98198
-122.006512630395,47.1912037621563,2513,297,893822,662,Enumclaw High School,Enumclaw High,226 Semanski St S,98022
-122.05155126338,47.3982789491026,2514,520,620598,660,Cedar River Elementary School,Cedar River,22615 Sweeney Rd SE,98038
-122.047131901561,47.3989021506309,2515,532,618725,660,Shadow Lake Elementary School,Shadow Lake ,22620 Sweeney Rd SE,98038
-122.035302147712,47.6849318699075,2516,6600641,365780,660,Rosa Parks Elementary School,Rosa Parks,22845 NE Cedar Park Cres,98053
-122.331370617602,47.5804662697311,2517,6600429,473560,665,John Stanford Center (Administration),John Stanford Center,230 S Lander St,98134
-122.033854605356,47.5892383807869,2518,348,12219,660,Discovery Elementary School,Discovery,2300 228th Ave SE,98075
-122.327928299422,47.6095321090663,2519,2692,446849,330,Virginia Mason Hospital and Seattle Medical Center,Virginia Mason Seattle Main Clinic,1100 9th Ave,98101
-122.315327952366,47.58623107546,2520,1184,0000000,600,Beacon Hill Playground,Beacon Hill Playground,S Holgate St & 14th Ave S,98144
-121.885359770771,47.5123865738466,2521,2181,194368,330,Snoqualmie Valley Hospital,Snoqualmie Valley Hospital,9801 Frontier Ave SE,98065
-122.254990389869,47.4567556364067,2522,2447,592693,64,Tukwila Post Office,Tukwila Post Office,225 Andover Park W,98138
-122.30387530661,47.5932272901246,2523,2379,926021,600,Judkins Park and Playground,Judkins Park,2150 S Norman St,98144
-122.332035056399,47.605871371235,2524,1495,834106,60,Bank of California Center,Bank of California Center,900 4th Ave,98164
-122.301430510874,47.6460647882689,2525,6002310,0000000,600,East Montlake Park,East Montlake Park,32nd Ave E and E John St,00000
-122.348168667223,47.7425966769684,2526,1125,0000000,690,Aurora Square,Aurora Square,Westminster Way N & Aurora Ave N,98133
-122.27965395102,47.5542290862413,2527,1623,478724,330,Kaiser Permanente - Rainier,Kaiser Permanente - Rainier,5316 Rainier Ave S,98118
-122.38501066414,47.7718822717562,2528,1294,154702,390,Richmond Beach Library,Richmond Beach Lib,19601 21st Ave NW,98177
-122.134531527908,47.6540655742068,2529,1812,0000000,420,Safeco Corp,Safeco Corp,15411 NE 51st St,98052
-122.343114000088,47.4574739007315,2530,1248,611050,330,Highline Medical Center - Main Campus,Highline Medical Center Main Campus,16251 Sylvester Rd  SW,98166
-122.326183250651,47.5994703805379,2531,1661,793970,60,Jackson Bldg,Jackson Bldg,318 6th Ave S,98104
-122.226165091894,47.5420381556748,2532,2349,0000000,690,Mercer Village Shopping Center,Mercer Village Shopping Center,8417 SE 68th St,98040
-122.343662504733,47.6683231765286,2533,856,0000000,600,Woodland Park,Woodland Park,Greenlake Dr,98103
-122.308653924696,47.3180040282915,2534,85,0000000,690,Hillside Plaza,Hillside Plaza,20th Ave S & S 316th St,98003
-122.379611888326,47.6674266511813,2535,896,328287,330,Ballard Community Hospital,Ballard Community H,NW Market St & Barnes Ave NW,98107
-122.354851663264,47.6874500215132,2536,846,325545,390,Greenwood Library,Greenwood Lib,8016 Greenwood Ave N,98103
-122.332256404441,47.6053742486406,2537,2031,0000000,60,4th Avenue Plaza,4th Avenue Plaza,4th Ave & Marion St,98164
-122.340909227132,47.6076720924275,2538,1698,440476,60,Market Square,Market Square,1414 Alaskan Way,98101
-122.513498122524,47.6214813485572,2539,2112,0000000,530,WSF-Bainbridge,WSF-Bainbridge,Ferry Terminal,98110
-122.222892493086,47.3668777621599,2540,6002328,0000000,600,Horsehead Bend Natural Area,Horsehead Bend Natural Area,S 259th St and Green River Rd,98058
-122.18825633629,47.6821094020951,2541,6007276,0000000,600,Cedar View Park,Cedar View Park,11401 NE 90th St,98033
-122.096008331819,47.6859550881743,2542,6007271,0000000,600,Sunset Gardens Park,Sunset Gardens Park,NE 95 St and Avondale Rd,98052
-122.025875511277,47.666870448458,2543,653,0000000,600,Kathryn C. Lewis Natural Area,Kathryn C Lewis Park,23600 NE Union Hill Rd,98053
-122.225301127517,47.5915465547531,2544,545,0000000,600,Luther Burbank Park,Luther Burbank Park,84th Ave SE & N Mercer Way,98040
-122.16639411981,47.7532574383369,2545,6004551,0000000,600,Wilmot Gateway Park,Wilmot Gateway Park,17301-131st Avenue NE,98072
-122.145401430172,47.7587123620603,2546,6002840,0000000,600,Woodinville Heights Park,Woodinville Heights Park,NE 182nd Street and 146th Ave NE,98072
-122.11138310934,47.4502129356411,2547,6003092,0000000,600,McGarvey Park Open Space,McGarvey Park Open Space,174th Ave SE and SE 164th St,98058
-122.09276456517,47.5596421890989,2548,6005298,847666,600,Lewis Creek Natural Area,Lewis Creek Natural Area,18501 SE Newport Way,98027
-122.151172847506,47.5562943228364,2549,6002810,0000000,600,Somerset Park,Somerset Park,18501 SE Newport Way,00000
-122.166086020148,47.497021502524,2550,706,737258,600,Kiwanis Park in Renton,Kiwanis Park in Renton,Union Ave NE,98059
-122.024847966177,47.5132441680509,2551,6002659,0000000,600,Squak Valley Park,Squak Valley Park,18501 SE Newport Way,00000
-121.993115344432,47.7300488262974,2552,281,0000000,600,McCormick Park - Duvall,William F McCormick Park,Stephens St,98019
-121.976340691161,47.7430956656883,2553,6006927,0000000,600,Old Duvall Water Tank Site,Old Duvall Water Tank Site,NE Virginia St and 4th Ave NE,98019
-122.127231794324,47.659023093771,2554,6005107,0000000,600,Bridle Crest Trail Site - Redmond,Bridle Crest Trail Site - Redmond,148th Ave NE and NE 60th St,98052
-122.018306600628,47.212049675106,2555,6002728,0000000,600,Mahler Park,Mahler Park,244th Ave SE and SE 436th,98022
-121.987343105994,47.2119006436837,2556,307,0000000,600,McFarland Park,McFarland Park,Chinook Ave & A St,98022
-122.037824829946,47.2786792615917,2557,6002755,0000000,600,Flaming Geyser Park,Flaming Geyser Park,Green Valley Rd and SE 354th St,98092
-122.034267619751,47.3641818821659,2558,522,0000000,600,Fernwood Park,Fernwood Park,233rd Ave SE & SE 266th St,98038
-121.960361299634,47.197901524786,2559,296,0000000,600,Enumclaw Park,Enumclaw County Park,Enumclaw Chinook Pass Rd,98022
-121.963339925109,47.555613786379,2560,6003168,0000000,600,Mitchell Hill Connector Forest,Mitchell Hill Connector Forest,SE 56th St and 284th Ave SE,98027
-121.87328605362,47.5397340655315,2561,6005384,0000000,600,Muir Park,Muir Park,35022 SE Muir St,98059
-122.081309911377,47.4654298024867,2562,6004858,0000000,600,Jones Reach Natural Area,Jones Reach Natural Area,SE 193rd St and Jones Road SE,98058
-122.056410197605,47.6430152907515,2563,656,0000000,600,NE Sammamish Neighborhood Park,NE Sammamish Neighborhood Park,Sahalee Way NE & NE 36th St,98074
-121.874091577687,47.5495532412863,2564,6002964,0000000,600,Preston Snoqualmie Trail Site,Preston Snoqualmie Trail Site,"SE High Point Way, North of SE 82nd St to 372nd SE and SE 6",98027
-121.993704869368,47.595778160412,2565,6005095,0000000,600,Beaver Lake Preserve Park,Beaver Lake Preserve Park,West Beaver Lake Dr SE & SE 16th St,98075
-122.124525771983,47.5582377447172,2566,6005042,0000000,600,Silverleaf Open Space,Silverleaf Open Space,NE Woodinville-Duvall Rd and 188th NE,00000
